SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/28/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.021091","0.001266"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/29/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.021346","0.001272"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/30/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.021456","0.001272"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/31/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.021456","0.001272"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/1/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.022176","0.001344"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/2/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.022176","0.001344"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/3/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.022176","0.001344"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/4/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.022176","0.001344"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/5/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.02218","0.001344"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/6/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.02226","0.001348"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/7/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.02274","0.001374"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/8/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.023664","0.001416"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/9/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.023664","0.001416"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/10/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.029829","0.001776"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/11/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.033528","0.001992"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/12/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.03806","0.002267"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/13/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.043416","0.002592"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/14/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.047824","0.002856"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/15/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.05664","0.003384"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/16/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.056679","0.003397"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/17/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.056712","0.003408"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/18/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.056712","0.003408"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/19/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.05682","0.003408"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/20/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.057","0.003408"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/21/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.057","0.003408"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/22/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.057","0.003408"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/23/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.057","0.003408"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/24/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.057","0.003408"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/25/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.057","0.003408"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/26/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.057","0.003408"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/27/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.057","0.003408"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/28/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.057","0.003408"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/29/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.057","0.003408"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/30/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.057","0.003408"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/1/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.055152","0.003312"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/2/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.055152","0.003312"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/3/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.055152","0.003312"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/4/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.055257","0.003312"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/5/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.05532","0.003312"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/6/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.05532","0.003312"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/7/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.05532","0.003312"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/8/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.05532","0.003312"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/9/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.05532","0.003312"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/10/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.05532","0.003312"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/11/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.05532","0.003312"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/12/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.05532","0.003312"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/13/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.055752","0.003338"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/14/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/15/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/16/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/17/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/18/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/19/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/20/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/21/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/22/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/23/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/24/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/25/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/26/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/27/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/28/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/29/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/30/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/31/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/1/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/2/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/3/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/4/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/5/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/6/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/7/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/8/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/9/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/10/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/11/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/12/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/13/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/14/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/15/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/16/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/17/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/18/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/19/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/20/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/21/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/22/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/23/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/24/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/25/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/26/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/27/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/28/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/29/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/30/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/31/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.060504","0.003624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/1/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.06252","0.003744"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/2/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.06252","0.003744"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/3/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.062556","0.003747"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/4/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.062852","0.003768"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/5/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.063075","0.003779"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/6/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.032148","0.001920"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/7/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.000888","0.000048"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/8/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.000888","0.000048"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/9/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.000888","0.000048"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/10/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.000888","0.000048"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/11/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.000888","0.000048"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/12/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.000888","0.000048"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/13/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.000888","0.000048"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/14/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.000888","0.000048"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/15/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.000888","0.000048"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/16/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.000888","0.000048"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/17/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.000888","0.000048"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/18/2023","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.000888","0.000048"
